sku,name,customerReviewAverage,customerReviewCount,customerTopRated,manufacturer,class,condition
6632039,HP - 23.8 inch All-in-One Desktop PC 24-cr0410 AMD Athlon Silver 7120U 8GB RAM 256GB SSD Win 11 Home - Shell White,5.0,7.0,False,HP,DESK TOP COMPUTERS,New
6632040,HP - 23.8 inch Touch All-in-One Desktop PC 24-cr0140 AMD Ryzen 5 7520U 16GB RAM 1TB SSD Win 11 Home - Jet black,3.5,2.0,False,HP,DESK TOP COMPUTERS,New
6632141,ASUS - NUC 15 Pro Mini Desktop - Intel Core 5 210H - 16GB Memory - 512GB SSD - Black,,,,ASUS,DESK TOP COMPUTERS,New
6632142,ASUS - NUC 15 Pro Mini Desktop - Intel Core Ultra 7 255H - 16GB Memory - 1TB SSD - Black,,,,ASUS,DESK TOP COMPUTERS,New
6634734,Dell - Pro Micro Desktop - Intel Core Ultra 5 - 16GB Memory - 256GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6635404,Lenovo - Refurbished ThinkCentre M920q Desktop - Intel Core i5 - 16GB Memory - 256GB SSD - Black,,,,Lenovo,DESK TOP COMPUTERS,Refurbished
6635406,Lenovo - Refurbished ThinkCentre M920q Desktop - Intel Core i7 - 16GB Memory - 512GB SSD - Black,,,,Lenovo,DESK TOP COMPUTERS,Refurbished
6635409,MSI - Cubi NUC AI Desktop - Intel Core Ultra 5 - 16GB Memory - 1TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6635410,MSI - Cubi NUC AI Desktop - Intel Core Ultra 5 - 16GB Memory - 1TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6635412,"MSI - Modern AM273Q AI 27"" All-In-One - Intel Core Ultra 7 - 32 GB Memory - 1 TB SSD - Black",,,,MSI,DESK TOP COMPUTERS,New
6635413,MSI - Cubi NUC AI Desktop - Intel Core Ultra 7 - 32GB Memory - 1TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6635414,MSI - Cubi NUC AI Desktop - Intel Core Ultra 7 - 32GB Memory - 1TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6635415,"MSI - Modern AM273Q AI 27"" All-In-One - Intel Core Ultra 5 - 16 GB Memory - 1 TB SSD - Black",,,,MSI,DESK TOP COMPUTERS,New
6635420,"MSI - Modern AM242TP 1M 23.8"" Touch-Screen All-In-One - Intel Core 7 - 32 GB Memory - 1 TB SSD - White",,,,MSI,DESK TOP COMPUTERS,New
6635585,MSI - Cubi NUC Barebone System - Intel Core Ultra 7 150U - No Memory - No Storage - No Operating System - Black,,,,MSI,DESK TOP COMPUTERS,New
6635755,"Dell - Pro 24 23.8"" Touch-Screen All-In-One - Intel Core Ultra 5 - 16 GB Memory - 512 GB SSD - Silver",,,,Dell,DESK TOP COMPUTERS,New
6636736,"HP - 21.5"" All-in-One - Intel N100 - 8GB Memory - 128GB UFS - Cashmere White",5.0,2.0,False,HP,DESK TOP COMPUTERS,New
6636737,HP - OmniDesk Desktop - Intel Core Ultra 7 - 32GB Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Dark Wood,5.0,1.0,False,HP,DESK TOP COMPUTERS,New
6637214,Dell - Pro Slim Plus Desktop - Intel Core Ultra 5 - 16GB Memory - 512GB SSD - Standard Black,,,,Dell,DESK TOP COMPUTERS,New
6638658,Dell - Pro Micro Desktop - Intel Core Ultra 5 - 16GB Memory - 512GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6638979,Dell - Pro Desktop - Intel Core i5 - 16GB Memory - 512GB SSD - Standard Black,5.0,3.0,False,Dell,DESK TOP COMPUTERS,New
6641629,"Acer - Aspire C24 23.8"" Full HD 120Hz All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Black",,,,Acer,DESK TOP COMPUTERS,New
6641677,Dell - Pro Micro Desktop - Intel Core i5 - 8GB Memory - 256GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6641679,Dell - Pro Desktop - Intel Core Ultra 5 - 16GB Memory - 512GB SSD - Standard Black,5.0,2.0,False,Dell,DESK TOP COMPUTERS,New
6641680,Dell - Pro Max Desktop - Intel Core Ultra 5 - 16GB Memory - 512GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6641681,Dell - Pro Desktop - Intel Core Ultra 5 - 16GB Memory - 256GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6641683,Dell - Pro Desktop - Intel Core Ultra 5 - 16GB Memory - 512GB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6642142,HP - OmniDesk Desktop - AMD Ryzen 5 - 32GB Memory - 512GB SSD - Gray Wood,4.0,1.0,False,HP,DESK TOP COMPUTERS,New
6642144,HP - OmniDesk Desktop - AMD Ryzen 7 - 32GB Memory - 2TB SSD - Gray Wood,,,,HP,DESK TOP COMPUTERS,New
6642150,Dell - Tower Plus EBT2250 Desktop - Intel Core Ultra 7-265 - 32GB Memory - NVIDIA GeForce RTX 5070 - 1TB SSD - Black,,,,Dell,DESK TOP COMPUTERS,New
6642151,Dell - Tower Plus EBT2250 Desktop - Intel Core Ultra 7 265 - 32GB Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Black,5.0,7.0,False,Dell,DESK TOP COMPUTERS,New
6642672,Lenovo - IdeaCentre Tower Desktop - Copilot+ PC - AMD Ryzen AI 7 350 - 32GB Memory - 1TB - Luna Grey,4.7,7.0,False,Lenovo,DESK TOP COMPUTERS,New
6642673,"Lenovo - IdeaCentre 27"" Full HD Touchscreen All-In-One - AMD Ryzen 5 220 - 16GB RAM - 512GB SSD - Luna Grey",4.8,4.0,False,Lenovo,DESK TOP COMPUTERS,New
6642675,Lenovo - IdeaCentre Tower Desktop - Intel Core Ultra 7 Processor 265 - 16GB RAM - 1TB SSD - Luna Grey,,,,Lenovo,DESK TOP COMPUTERS,New
6642676,Lenovo - IdeaCentre Tower Desktop - Intel Processor 300 - 8GB RAM - 256GB SSD - Luna Grey,,,,Lenovo,DESK TOP COMPUTERS,New
6642677,Lenovo - IdeaCentre Tower Desktop - Intel Core Ultra 5 Processor 225 - 16GB RAM - 512GB SSD - Luna Grey,,,,Lenovo,DESK TOP COMPUTERS,New
6643450,ASUS - V500SV Desktop - Intel Core i3-1315U - 8GB Memory - 512GB SSD - Dark Gray,,,,ASUS,DESK TOP COMPUTERS,New
6643452,ASUS - V500SV Desktop - Intel Core i5-13420H - 8GB Memory - 512GB SSD - Dark Gray,,,,ASUS,DESK TOP COMPUTERS,New
6649523,MSI - EdgeXpert Mini Desktop - Arm 20 core - 128GB Memory - NVIDIA Blackwell Graphics -4TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6650422,Acer - Chromebox - Intel Celeron - 8GB Memory - Black,,,,Acer,DESK TOP COMPUTERS,New
6663827,Acer - CXI5 Chromebox - Intel Celeron - 4GB Memory - 32GB eMMC - Gray,,,,Acer,DESK TOP COMPUTERS,New
7642148,"Apple - Geek Squad Certified Refurbished 27"" All-In-One Computer - 8 GB Memory - 1 TB Hard Drive - White",3.7,3.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6598923,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Laptop - M3 chip - 8GB Memory - 512GB SSD - Midnight,5.0,3.0,False,Apple,APPLE LAPTOP,Refurbished
6598924,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Laptop - M3 chip - 16GB Memory - 512GB SSD - Space Gray,3.7,3.0,False,Apple,APPLE LAPTOP,Refurbished
6598925,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Laptop - M3 chip - 16GB Memory - 512GB SSD - Silver,3.7,3.0,False,Apple,APPLE LAPTOP,Refurbished
6598926,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Laptop - M3 chip - 16GB Memory - 512GB SSD - Starlight,3.0,2.0,False,Apple,APPLE LAPTOP,Refurbished
6598927,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Laptop - M3 chip - 16GB Memory - 512GB SSD - Midnight,3.0,2.0,False,Apple,APPLE LAPTOP,Refurbished
6598928,Apple - Geek Squad Certified Refurbished MacBook Pro 14-inch Laptop M3 chip - 16GB Memory - 1TB SSD - Space Gray,5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6599181,"Dell - 5420 14"" Refurbished Laptop - Intel 11th Gen Core i5 with 16GB Memory - Intel Iris Xe Graphics - 256GB SSD - Black",5.0,2.0,False,Dell,SO LAPTOPS,Refurbished
6599182,"Dell - Precision 7550 15.6"" Refurbished Laptop - Intel 10th Gen Core i7 with 64GB Memory - NVIDIA Quadro T1000 4GB - 2TB SSD - Black",4.0,3.0,False,Dell,SO LAPTOPS,Refurbished
6599184,"HP - 850 G6 15.6"" Refurbished Laptop - Intel 8th Gen Core i5 with 32GB Memory - Intel Iris Xe Graphics - 1TB SSD - Silver",4.5,4.0,False,HP,SO LAPTOPS,Refurbished
6599188,"Dell - 5510 15.6"" Refurbished Laptop - Intel 10th Gen Core i5 with 16GB Memory - Intel Iris Xe Graphics - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6599192,"Dell - 5520 15.6"" Refurbished Laptop - Intel 11th Gen Core i5 with 16GB Memory - Intel Iris Xe Graphics - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6599193,"Dell - 5410 14"" Refurbished Laptop - Intel 10th Gen Core i5 with 32GB Memory - Intel UHD Graphics - 512GB SSD - Black",,,,Dell,SO LAPTOPS,Refurbished
6599195,"HP - ZBook Studio G7 15.6"" Refurbished Laptop - Intel 10th Gen Core i7 with 32GB Memory - NVIDIA Quadro T1000 4GB - 1TB SSD - Gray",4.4,7.0,False,HP,SO LAPTOPS,Refurbished
6599196,"HP - ZBook Firefly 15 G7 15.6"" Refurbished Laptop - Intel 10th Gen Core i7 with 32GB Memory - Intel UHD Graphics - 1TB SSD - Gray",4.4,8.0,False,HP,SO LAPTOPS,Refurbished
6600312,"HP - OMEN Transcend 16"" WUXGA Gaming Laptop - Intel Core i7-13700HX - 16GB Memory - NVIDIA GeForce RTX 4060 - 1TB SSD - Shadow Black",,,,HP,SO LAPTOPS,New
6600314,"HP OMEN - OMEN 17.3-inch Gaming Laptop PC 17-db0010nr - Shadow Black, Chrome, Dual Color",4.0,4.0,False,HP OMEN,SO LAPTOPS,New
6600315,"HP - Pavilion 16"" WUXGA Touch-Screen Laptop - Intel Core Ultra 5 125U - 8GB Memory Intel Graphics 512GB SSD Windows 11 Home - Natural Silver",5.0,1.0,False,HP,SO LAPTOPS,New
6600317,"HP - 15.6"" HD Touch-Screen Laptop - Intel Processor N200 - 4GB Memory - AMD Radeon Graphics - 256GB SSD - Windows 11 Home - Warm Gold",4.0,9.0,False,HP,SO LAPTOPS,New
6600320,"HP - Pavilion 16"" WUXGA Touch-Screen Laptop - AMD Ryzen 5 8540U - 8GB Memory -AMD Radeon Graphics- 512GB SSD Windows 11 Home - Sky Blue",1.7,3.0,False,HP,SO LAPTOPS,New
6600335,"Lenovo - ThinkPad P14s Gen 5 14"" Laptop - Intel Ultra 7 with 32GB Memory - 1TB SSD - Black",5.0,4.0,False,Lenovo,SO LAPTOPS,New
6600429,"Dell - Latitude 7000 14"" IPS LCD QHD+ Touch Screen Laptop - Qualcomm Snapdragon X Elite with 16GB Memory - 512GB SSD - Gray",,,,Dell,SO LAPTOPS,New
6600437,"Dell - Latitude 5000 15.6"" Laptop - Intel Core Ultra 7 with 16GB Memory - 512 GB SSD - Silver",,,,Dell,SO LAPTOPS,New
6600441,"Dell - Latitude 7000 14"" IPS LCD 2560 x 1600 (QHD+) Touch Screen Laptop - Snapdragon X Elite with 32GB Memory - 512GB SDD - Titan Gray, Gray",,,,Dell,SO LAPTOPS,New
6600444,"Dell - Latitude 7000 14"" IPS LCD 2560 x 1600 (QHD+) Touch Screen Laptop - Snapdragon X Plus with 16GB Memory - 512GB SDD - Titan Gray, Gray",,,,Dell,SO LAPTOPS,New
6601499,"HP - ProBook 440 G11 14"" IPS 1920 x 1200 (WUXGA) Touch Screen Laptop - Intel Core Ultra 7 with 16GB Memory - 512 GB SSD - Pike Silver, Silver",,,,HP,SO LAPTOPS,New
6601502,"HP - ProBook 465 G11 16"" IPS 1920 x 1200 (WUXGA) Laptop - AMD Ryzen 7 with 16GB Memory - 512 GB SSD - Pike Silver Aluminum, Gray",5.0,1.0,False,HP,SO LAPTOPS,New
6601663,Apple - Geek Squad Certified Refurbished MacBook Pro 14-inch Laptop M3 chip Built for Apple Intelligence - 16GB Memory - 1TB SSD - Silver,,,,Apple,APPLE LAPTOP,Refurbished
6601706,"HP - OmniBook Ultra Flip 2-in-1 - Copilot+ PC - 14"" 3K OLED Touch-Screen Laptop - Intel Core Ultra 9 - 32G Memory - 2TB SSD - Eclipse Gray",4.5,55.0,True,HP,BLUE LABEL,New
6602286,"ASUS - Zenbook S 14 14"" 3K OLED Touch Laptop - Copilot+ PC - Intel Core Ultra 7 Series 2 with 32GB Memory - 1TB SSD - Scandinavian White",4.6,25.0,True,ASUS,SO LAPTOPS,New
6602739,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 1TB SSD - Space Black,4.9,266.0,True,Apple,APPLE LAPTOP,New
6602740,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 24GB Memory - 1TB SSD - Silver,4.9,266.0,True,Apple,APPLE LAPTOP,New
6602741,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Space Black,4.9,1881.0,True,Apple,APPLE LAPTOP,New
6602742,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 1TB SSD - Space Black,4.9,287.0,True,Apple,APPLE LAPTOP,New
6602743,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 512GB SSD - Silver,4.9,1881.0,True,Apple,APPLE LAPTOP,New
6602744,Apple - MacBook Pro 14-inch Laptop - Apple M4 chip Built for Apple Intelligence - 16GB Memory - 1TB SSD - Silver,4.9,287.0,True,Apple,APPLE LAPTOP,New
6602745,Apple - MacBook Pro 14-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.9,1023.0,True,Apple,APPLE LAPTOP,New
6602746,Apple - MacBook Pro 14-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 1TB SSD - Silver,4.9,466.0,True,Apple,APPLE LAPTOP,New
6602747,Apple - MacBook Pro 14-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 36GB Memory - 1TB SSD - Silver,4.8,115.0,True,Apple,APPLE LAPTOP,New
6602748,Apple - MacBook Pro 14-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Space Black,4.9,1023.0,True,Apple,APPLE LAPTOP,New
6602749,Apple - MacBook Pro 14-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 1TB SSD - Space Black,4.9,466.0,True,Apple,APPLE LAPTOP,New
6602750,Apple - MacBook Pro 14-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 36GB Memory - 1TB SSD - Space Black,4.8,115.0,True,Apple,APPLE LAPTOP,New
6602751,Apple - MacBook Pro 16-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.8,499.0,True,Apple,APPLE LAPTOP,New
6602752,Apple - MacBook Pro 16-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 48GB Memory - 512GB SSD - Silver,4.7,196.0,True,Apple,APPLE LAPTOP,New
6602753,Apple - MacBook Pro 16-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 36GB Memory - 1TB SSD - Silver,4.8,169.0,True,Apple,APPLE LAPTOP,New
6602754,Apple - MacBook Pro 16-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 48GB Memory - 1TB SSD - Silver,4.9,165.0,True,Apple,APPLE LAPTOP,New
6602755,Apple - MacBook Pro 16-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Space Black,4.8,499.0,True,Apple,APPLE LAPTOP,New
6602756,Apple - MacBook Pro 16-inch Laptop - Apple M4 Pro chip Built for Apple Intelligence - 48GB Memory - 512GB SSD - Space Black,4.8,174.0,True,Apple,APPLE LAPTOP,New
6602757,Apple - MacBook Pro 16-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 36GB Memory - 1TB SSD - Space Black,4.8,169.0,True,Apple,APPLE LAPTOP,New
6602758,Apple - MacBook Pro 16-inch Laptop - Apple M4 Max chip Built for Apple Intelligence - 48GB Memory - 1TB SSD - Space Black,4.9,165.0,True,Apple,APPLE LAPTOP,New
6602761,Apple - MacBook Air 13-inch Laptop - Apple M2 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Silver,4.9,2474.0,True,Apple,APPLE LAPTOP,New
6602762,Apple - MacBook Air 13-inch Laptop - Apple M2 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Starlight,4.9,2474.0,True,Apple,APPLE LAPTOP,New
6602763,Apple - MacBook Air 13-inch Laptop - Apple M2 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Midnight,4.9,2474.0,True,Apple,APPLE LAPTOP,New
6602767,Apple - MacBook Air 13-inch Laptop - Apple M3 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Midnight,4.9,1562.0,True,Apple,APPLE LAPTOP,New
6602770,Apple - MacBook Air 13-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.9,137.0,True,Apple,APPLE LAPTOP,New
6602771,Apple - MacBook Air 13-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Starlight,4.9,137.0,True,Apple,APPLE LAPTOP,New
6602775,Apple - MacBook Air 15-inch Laptop - Apple M3 chip Built for Apple Intelligence - 16GB Memory - 256GB SSD - Starlight,4.9,729.0,True,Apple,APPLE LAPTOP,New
6602778,Apple - MacBook Air 15-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Space Gray,4.9,138.0,True,Apple,APPLE LAPTOP,New
6602779,Apple - MacBook Air 15-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.9,138.0,True,Apple,APPLE LAPTOP,New
6602780,Apple - MacBook Air 15-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Starlight,4.9,138.0,True,Apple,APPLE LAPTOP,New
6602781,Apple - MacBook Air 15-inch Laptop - Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Midnight,4.9,138.0,True,Apple,APPLE LAPTOP,New
6603396,Lenovo - Yoga Slim 7i Aura Edition - Copilot+ PC - 15.3” 3K 120Hz Touchscreen Laptop - Intel Core Ultra 7 - 32GB Memory - 1TB SSD - Luna Grey,4.7,148.0,True,Lenovo,BLUE LABEL,New
6603397,"Lenovo - Yoga Slim 7x - Copilot+ PC - 14.5"" 3K 90Hz OLED Touch-Screen Laptop - Snapdragon X Elite - 32GB Memory - 1TB SSD - Cosmic Blue",4.4,16.0,False,Lenovo,BLUE LABEL,New
6603653,ASUS - ExpertBook P5 2.5K Laptop - Copilot+ PC - Intel Core Ultra 7 258V with 32GB Memory - 1TB SSD - Misty Grey,3.0,1.0,False,ASUS,SO LAPTOPS,New
6603654,ASUS - ExpertBook P5 2.5K Laptop - Copilot+ PC - Intel Core Ultra 5 226V with 16GB Memory - 512GB SSD - Misty Grey,,,,ASUS,SO LAPTOPS,New
6604757,"MSI - Prestige A16 AI+ - Copilot+ PC- 16"" QHD+ Laptop - AMD Ryzen AI 9-365 -Radeon Graphics with 32GB Memory -1TB SSD - Urban Silver",,,,MSI,SO LAPTOPS,New
6604762,"MSI - Summit 13 AI+ -Copilot+ PC- Evo 13.3"" 2-in-1 Touch Laptop - Ultra 7-258V – Intel ARC Graphics with 32GB Memory – 1TB SSD - Ink Black",,,,MSI,SO LAPTOPS,New
6605253,"ASUS - Chromebook CX1 14"" FHD Laptop - Intel Celeron N4500 with 8GB - 64GB eMMC - Transparent Silver",,,,ASUS,SO LAPTOPS,New
6605372,"Acer - Swift X 14 AI Ready Laptop – 14.5"" OLED – Intel Core Ultra 7 – 16GB RAM - NVIDIA GeForce RTX 4060 – 1TB SSD - Steel Gray",1.0,1.0,False,Acer,SO LAPTOPS,New
6605376,"Dell - Precision 5000 16"" IPS 1920 x 1200 (Full HD Plus) Laptop - Intel Core Ultra 7 with 32GB Memory - 512 GB SSD - Anodized Titan Gray, Gray",1.0,1.0,False,Dell,SO LAPTOPS,New
6607903,"Acer - Chromebook Spin 312 2-in-1 Laptop – 12.2"" WUXGA Touch - Intel Core i3-N305 – 8GB LPDDR5 – 128GB eMMC - Sparkly Silver",4.3,23.0,False,Acer,CHROME,New
6608165,"Lenovo - ThinkPad P14s Gen 5 14"" Laptop - Intel Ultra 5 with 16GB Memory - 512GB SSD - Black",5.0,1.0,False,Lenovo,SO LAPTOPS,New
6608167,"Lenovo - ThinkPad P16s Gen 3 16"" Laptop - Intel Ultra 7 with 32GB Memory - 1TB SSD - Black",,,,Lenovo,SO LAPTOPS,New
6608169,"Lenovo - ThinkPad P14s Gen 5 14"" Touch - Screen Laptop - Intel Ultra 7 with 16GB Memory - 512GB SSD - Black",5.0,1.0,False,Lenovo,SO LAPTOPS,New
6609085,"ASUS - CX14 14"" FHD Chromebook Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Misty Grey",4.6,183.0,True,ASUS,CHROME,New
6609086,"ASUS - CX14 14"" FHD Chromebook Plus Laptop with Google AI - Intel Core 3 - 8GB Memory - 128GB eMMC - Misty Grey",4.5,80.0,False,ASUS,CHROME,New
6609087,"ASUS - CX34 14"" FHD Chromebook Plus Laptop with Google AI - Intel Core i5 - 8GB Memory - 128GB SSD - Rock Grey",4.8,44.0,True,ASUS,CHROME,New
6609089,"ASUS - ExpertBook CX54 14"" 2K Chromebook Plus Laptop with Google AI - Intel Core Ultra 5 - 16GB Memory - 256GB SSD - Fog Silver",4.6,53.0,True,ASUS,CHROME,New
6610570,"Dell - Inspiron - 15.6"" 2K Touchscreen Laptop - Intel Core i5 1334U 2023 - 8GB Memory - 512GB Storage - Carbon Black",4.6,457.0,True,Dell,BURST,New
6610571,"Dell - Inspiron - 15.6"" 2K Touchscreen Laptop - Intel Core i7 1355U 2023 - 16GB Memory - 1TB Storage - Carbon Black",4.7,239.0,True,Dell,BURST,New
6610629,"Dell - Inspiron - 15.6"" 2K Touchscreen Laptop - AMD Ryzen 7 7730U 2023 - 16GB Memory - 1TB Storage - Carbon Black",4.6,498.0,True,Dell,BURST,New
6610889,"Lenovo - IdeaPad Slim 3 15.6"" Full HD Touchscreen Laptop - AMD Ryzen 7 5825U - 16GB Memory - 512GB SSD - Arctic Grey",4.8,1062.0,True,Lenovo,BURST,New
6610890,"Lenovo - Ideapad 1i 15.6"" Full HD Touchscreen Laptop - Intel Core i5-1334U - 16GB Memory - 512GB SSD - Abyss Blue",4.7,365.0,True,Lenovo,BURST,New
6610891,"Lenovo - IdeaPad Slim 3i 15.6"" Full HD Laptop - Intel Core i3-N305 - 8GB Memory - 128GB UFS - Arctic Grey",4.7,319.0,True,Lenovo,BURST,New
6610894,"Lenovo - IdeaPad 1 15.6"" Full HD Touchscreen Laptop - AMD Ryzen 5 7520U - 8GB Memory - 256GB SSD - Abyss Blue",4.7,940.0,True,Lenovo,BURST,New
6610895,"Lenovo - Ideapad 1 15.6"" HD Laptop - Intel Celeron N4500 - 4GB Memory - 128GB eMMC - Cloud Grey",4.3,199.0,False,Lenovo,BURST,New
6610990,"LG - gram SuperSlim 15.6"" Laptop - Intel Evo Platform Intel Core Ultra 7 - 16GB RAM - 512GB SSD - Neptune Blue",5.0,4.0,False,LG,BLUE LABEL,New
6611752,Apple - Refurbished MacBook Air 13-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Starlight,,,,Apple,APPLE LAPTOP,Refurbished
6611766,Apple - Geek Squad Certified Refurbished MacBook Pro 16-in. Apple M4 Pro chip Built for Apple Intelligence-24GB Memory-512GB SSD - Space Black,,,,Apple,APPLE LAPTOP,Refurbished
6611774,Apple - Refurbished MacBook Air 13-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Midnight,,,,Apple,APPLE LAPTOP,Refurbished
6611776,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence- 16GB Memory - 256GB SSD - Space Gray,5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6611777,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence- 16GB Memory - 256GB SSD - Silver,5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6611778,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence- 16GB Memory - 256GB SSD - Starlight,5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6611779,Apple - Geek Squad Certified Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence- 16GB Memory - 256GB SSD - Midnight,5.0,1.0,False,Apple,APPLE LAPTOP,Refurbished
6611780,Apple - Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Space Gray,,,,Apple,APPLE LAPTOP,Refurbished
6611781,Apple - Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,,,,Apple,APPLE LAPTOP,Refurbished
6611783,Apple - Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Starlight,,,,Apple,APPLE LAPTOP,Refurbished
6611784,Apple - Refurbished MacBook Air 15-inch Apple M3 chip Built for Apple Intelligence - 24GB Memory - 512GB SSD - Midnight,,,,Apple,APPLE LAPTOP,Refurbished
6611836,Apple - Geek Squad Certified Refurbished MacBook Air 13-inch Apple M2 chip Built for Apple Intelligence- 16GB Memory - 256GB SSD - Silver,4.5,11.0,False,Apple,APPLE LAPTOP,Refurbished
6612035,Apple - Geek Squad Certified Refurbished MacBook Pro 14-inch Apple M4 chip Built for Apple Intelligence- 16GB Memory - 512GB SSD - Space Black,,,,Apple,APPLE LAPTOP,Refurbished
6612037,Apple - Geek Squad Certified Refurbished MacBook Pro 14-inch Apple M4 chip Built for Apple Intelligence- 16GB Memory - 512GB SSD - Silver,,,,Apple,APPLE LAPTOP,Refurbished
6582538,"Lenovo - Yoga Slim 7x - Copilot+ PC - 14.5"" 3K 90Hz OLED Touch-Screen Laptop - Snapdragon X Elite - 16GB Memory - 512GB SSD - Cosmic Blue",4.5,550.0,True,Lenovo,BLUE LABEL,New
6583260,"Acer - Chromebook Spin 512 R856TN 2-in-1 12"" Touch Screen Laptop - Intel with 8GB Memory - 64 GB eMMC - Shale Black, Black",,,,Acer,SO LAPTOPS,New
6583788,"Samsung - Galaxy Book4 Edge - Copilot+ PC - 16"" AMOLED Touch-Screen Laptop - Snapdragon X Elite 3.4Ghz- 16GB Memory- 512GB Storage - Sapphire Blue",4.5,282.0,False,Samsung,BLUE LABEL,New
6583789,"Samsung - Galaxy Book4 Edge - Copilot+ PC - 14"" AMOLED Touch-Screen Laptop - Snapdragon X Elite 3.4Ghz- 16GB Memory- 512GB Storage - Sapphire Blue",4.4,216.0,False,Samsung,BLUE LABEL,New
